iata,name,lat,lon,country,continent,region
THS,Sukhothai Airport,17.238,99.8182,TH,AS,OTHER
THU,Pituffik Space Base,76.5306,-68.7005,GL,NA,OTHER
THZ,Tahoua Airport,14.8757,5.2654,NE,AF,OTHER
TIA,Tirana International Airport Mother Teresa,41.4147,19.7206,AL,EU,OTHER
TID,Abdelhafid Boussouf Bou Chekif Airport,35.3411,1.4631,DZ,AF,OTHER
TIF,Taif International Airport,21.4847,40.5441,SA,AS,OTHER
TIH,Tikehau Airport,-15.1196,-148.231,PF,OC,EU
TIJ,General Abelardo L. Rodriguez International Airport,32.541,-116.97,MX,NA,OTHER
TIK,Tinker Air Force Base,35.4147,-97.3866,US,NA,OTHER
TIM,Mozes Kilangin Airport,-4.5298,136.8874,ID,AS,OTHER
TIN,Tindouf Airport,27.7004,-8.1671,DZ,AF,OTHER
TIQ,Francisco Manglona Borja / Tinian International Airport,14.9992,145.6194,MP,OC,OTHER
TIR,Tirupati International Airport,13.632,79.5399,IN,AS,OTHER
TIU,Timaru Airport,-44.3028,171.225,NZ,OC,OTHER
TIV,Tivat Airport,42.4047,18.7233,ME,EU,OTHER
TIW,Tacoma Narrows Airport,47.2674,-122.5773,US,NA,OTHER
TIX,Space Coast Regional Airport,28.5148,-80.7992,US,NA,OTHER
TJA,Capitan Oriel Lea Plaza Airport,-21.5557,-64.7013,BO,SA,OTHER
TJG,Warukin Airport,-2.2166,115.436,ID,AS,OTHER
TJH,Konotori Tajima Airport,35.5128,134.787,JP,AS,OTHER
TJI,Trujillo Airport,15.9266,-85.9386,HN,NA,OTHER
TJK,Tokat Airport,40.3247,36.3906,TR,AS,OTHER
TJM,Roshchino International Airport,57.179,65.3277,RU,AS,OTHER
TJU,Kulob International Airport,37.9881,69.805,TJ,AS,OTHER
TKA,Talkeetna Airport,62.3205,-150.094,US,NA,OTHER
TKC,Tiko Airport,4.0892,9.3605,CM,AF,OTHER
TKD,Takoradi Airport,4.8961,-1.7748,GH,AF,OTHER
TKF,Truckee Tahoe Airport,39.3186,-120.1406,US,NA,OTHER
TKG,Radin Inten II International Airport,-5.2468,105.1825,ID,AS,OTHER
TKH,Takhli Royal Thai Air Force Base,15.2773,100.296,TH,AS,OTHER
TKK,Chuuk International Airport,7.4619,151.843,FM,OC,OTHER
TKN,Tokunoshima Airport,27.8364,128.8814,JP,AS,OTHER
TKP,Takapoto Airport,-14.7095,-145.246,PF,OC,EU
TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.1326,134.6078,JP,AS,OTHER
TKT,Tak Airport,16.896,99.2533,TH,AS,OTHER
TKU,Turku Airport,60.5141,22.2628,FI,EU,EU
TKX,Takaroa Airport,-14.4558,-145.025,PF,OC,EU
TLC,Adolfo López Mateos International Airport,19.3369,-99.5658,MX,NA,OTHER
TLE,Toliara Airport,-23.3834,43.7285,MG,AF,OTHER
TLH,Tallahassee International Airport,30.4012,-84.3543,US,NA,OTHER
TLJ,Tatalina LRRS Airport,62.8944,-155.977,US,NA,OTHER
TLL,Lennart Meri Tallinn Airport,59.4132,24.8326,EE,EU,EU
TLM,Zenata – Messali El Hadj Airport,35.0127,-1.4571,DZ,AF,OTHER
TLN,Toulon-Hyères Airport,43.0973,6.146,FR,EU,EU
TLQ,Turpan Jiaohe Airport,43.0308,89.0987,CN,AS,OTHER
TLS,Toulouse-Blagnac Airport,43.6291,1.3638,FR,EU,EU
TLV,Ben Gurion International Airport,32.0114,34.8867,IL,AS,OTHER
TLX,Panguilemo Airport,-35.3778,-71.6017,CL,SA,OTHER
TMB,Miami Executive Airport,25.6479,-80.4328,US,NA,OTHER
TME,Gustavo Vargas Airport,6.4511,-71.7603,CO,SA,OTHER
TMH,Tanah Merah Airport,-6.0967,140.3035,ID,AS,OTHER
TMJ,Termez Airport,37.2873,67.3119,UZ,AS,OTHER
TML,Yakubu Tali International Airport,9.5539,-0.8661,GH,AF,OTHER
TMM,Toamasina Ambalamanasy Airport,-18.1135,49.3923,MG,AF,OTHER
TMO,Tumeremo Airport,7.2494,-61.5289,VE,SA,OTHER
TMP,Tampere-Pirkkala Airport,61.4141,23.6044,FI,EU,EU
TMR,Aguenar – Hadj Bey Akhamok Airport,22.811,5.4508,DZ,AF,OTHER
TMS,São Tomé International Airport,0.3782,6.7122,ST,AF,OTHER
TMT,Trombetas Airport,-1.4896,-56.3968,BR,SA,OTHER
TMW,Tamworth Airport,-31.0779,150.8455,AU,OC,OTHER
TMX,Timimoun Airport,29.2371,0.276,DZ,AF,OTHER
TNA,Jinan Yaoqiang International Airport,36.8572,117.216,CN,AS,OTHER
TND,Alberto Delgado Airport,21.7883,-79.9972,CU,NA,OTHER
TNE,New Tanegashima Airport,30.6051,130.991,JP,AS,OTHER
TNF,Toussus-le-Noble Airport,48.7519,2.1062,FR,EU,EU
TNG,Tangier Ibn Battuta Airport,35.7317,-5.9215,MA,AF,OTHER
TNH,Tonghua Sanyuanpu Airport,42.0484,125.734,CN,AS,OTHER
TNJ,Raja Haji Fisabilillah International Airport,0.924,104.5334,ID,AS,OTHER
TNN,Tainan International Airport / Tainan Air Base,22.9504,120.206,TW,AS,OTHER
TNR,Ivato International Airport,-18.7969,47.4788,MG,AF,OTHER
TNW,Jumandy Airport,-1.0602,-77.5805,EC,SA,OTHER
TOD,Tioman Airport,2.8182,104.16,MY,AS,OTHER
TOE,Tozeur Nefta International Airport,33.9397,8.1106,TN,AF,OTHER
TOF,Tomsk Kamov Airport,56.3803,85.2083,RU,AS,OTHER
TOI,Troy Municipal Airport at N Kenneth Campbell Field,31.8604,-86.0121,US,NA,OTHER
TOJ,Madrid–Torrejón Airport / Torrejón Air Base,40.4879,-3.4568,ES,EU,EU
TOL,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,US,NA,OTHER
TOM,Tombouktou Airport,16.7305,-3.0076,ML,AF,OTHER
TOP,Philip Billard Municipal Airport,39.0699,-95.6226,US,NA,OTHER
TOQ,Barriles Airport,-22.1411,-70.0629,CL,SA,OTHER
TOS,Tromsø Airport,69.6833,18.9189,NO,EU,EU
TOU,Touho Airport,-20.7901,165.2595,NC,OC,EU
TOY,Toyama Kitokito Airport,36.6484,137.1874,JP,AS,OTHER
TPA,Tampa International Airport,27.9755,-82.5332,US,NA,OTHER
TPC,Tarapoa Airport,-0.123,-76.3378,EC,SA,OTHER
TPE,Taiwan Taoyuan International Airport,25.0777,121.233,TW,AS,OTHER
TPH,Tonopah Airport,38.0602,-117.087,US,NA,OTHER
TPJ,Taplejung Airport,27.3509,87.6953,NP,AS,OTHER
TPL,Draughon Miller Central Texas Regional Airport,31.1525,-97.4078,US,NA,OTHER
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.5087,-76.3732,PE,SA,OTHER
TPQ,Amado Nervo National Airport,21.4198,-104.8425,MX,NA,OTHER
TPS,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,IT,EU,EU
TQD,Al Taqaddum Air Base,33.3381,43.5971,IQ,AS,OTHER
TQO,Felipe Carrillo Puerto International Airport Tulum,20.1721,-87.6603,MX,NA,OTHER
TQS,Captain Ernesto Esguerra Cubides Air Base,0.7459,-75.234,CO,SA,OTHER
TRA,Tarama Airport,24.6538,124.6755,JP,AS,OTHER
TRC,Francisco Sarabia Tinoco International Airport,25.5623,-103.4046,MX,NA,OTHER
TRD,"Trondheim Airport, Værnes",63.4578,10.924,NO,EU,EU
TRE,Tiree Airport,56.4992,-6.8692,GB,EU,EU
TRF,"Sandefjord Airport, Torp",59.1867,10.2586,NO,EU,EU
TRG,Tauranga Airport,-37.6719,176.196,NZ,OC,OTHER
TRI,Tri-Cities Regional TN/VA Airport,36.4752,-82.4074,US,NA,OTHER
TRK,Juwata International Airport / Suharnoko Harbani AFB,3.3251,117.5642,ID,AS,OTHER
TRM,Jacqueline Cochran Regional Airport,33.6267,-116.16,US,NA,OTHER
TRN,Turin Airport,45.2008,7.6496,IT,EU,EU
TRO,Taree Airport,-31.8886,152.514,AU,OC,OTHER
TRQ,Tarauacá Airport,-8.1555,-70.783,BR,SA,OTHER
TRR,China Bay Airport,8.5392,81.1813,LK,AS,OTHER
TRS,Trieste Airport,45.8279,13.4667,IT,EU,EU
TRT,Toraja Airport,-3.1858,119.9177,ID,AS,OTHER
TRU,Capitán FAP Carlos Martínez de Pinillos International Airport,-8.0824,-79.1088,PE,SA,OTHER
TRV,Thiruvananthapuram International Airport,8.4819,76.92,IN,AS,OTHER
TRW,Bonriki International Airport,1.3816,173.147,KI,OC,OTHER
TRZ,Tiruchirappalli International Airport,10.7629,78.7177,IN,AS,OTHER
TSA,Taipei Songshan International Airport,25.0672,121.5528,TW,AS,OTHER
TSB,Tsumeb Airport,-19.2621,17.7325,NA,AF,OTHER
TSF,Treviso Airport,45.6484,12.1944,IT,EU,EU
TSJ,Tsushima Airport,34.2849,129.331,JP,AS,OTHER
TSM,Taos Regional Airport,36.4525,-105.6775,US,NA,OTHER
TSN,Tianjin Binhai International Airport,39.1244,117.346,CN,AS,OTHER
TSR,Timișoara Traian Vuia International Airport,45.8099,21.3379,RO,EU,EU
TST,Trang Airport,7.5087,99.6166,TH,AS,OTHER
TSV,Townsville Airport / RAAF Base Townsville,-19.2529,146.7665,AU,OC,OTHER
TTA,Tan Tan Airport,28.4476,-11.1617,MA,AF,OTHER
TTC,Las Breas Airport,-25.5643,-70.3759,CL,SA,OTHER
TTD,Portland Troutdale Airport,45.5494,-122.401,US,NA,OTHER
TTE,Sultan Babullah Airport,0.831,127.3816,ID,AS,OTHER
TTG,General Enrique Mosconi Airport,-22.6169,-63.793,AR,SA,OTHER
TTH,Thumrait Air Base,17.666,54.0246,OM,AS,OTHER
TTJ,Tottori Sand Dunes Conan Airport,35.5301,134.165,JP,AS,OTHER
TTN,Trenton Mercer Airport,40.2767,-74.8135,US,NA,OTHER
TTT,Taitung Airport,22.7549,121.1018,TW,AS,OTHER
TTU,Sania Ramel Airport,35.5943,-5.32,MA,AF,OTHER
TUA,Lieutenant Colonel Luis A. Mantilla International Airport,0.8095,-77.7081,EC,SA,OTHER
TUB,Tubuai Airport,-23.3654,-149.524,PF,OC,EU
TUC,Teniente Benjamín Matienzo International Airport,-26.8374,-65.1042,AR,SA,OTHER
TUD,Tambacounda Airport,13.7368,-13.6531,SN,AF,OTHER
TUF,Tours Val de Loire Airport,47.4322,0.7276,FR,EU,EU
TUG,Tuguegarao Airport,17.6434,121.7332,PH,AS,OTHER
TUI,Turaif Domestic Airport,31.6922,38.7315,SA,AS,OTHER
TUK,Turbat International Airport,25.9848,63.0289,PK,AS,OTHER
TUL,Tulsa International Airport,36.1971,-95.8862,US,NA,OTHER
TUM,Tumut Aerodrome,-35.2683,148.2405,AU,OC,OTHER
TUN,Tunis Carthage International Airport,36.851,10.2272,TN,AF,OTHER
TUO,Taupo Airport,-38.7397,176.084,NZ,OC,OTHER
TUP,Tupelo Regional Airport,34.2681,-88.7699,US,NA,OTHER
TUR,Tucuruí Airport,-3.786,-49.7203,BR,SA,OTHER
TUS,Tucson International Airport,32.115,-110.9381,US,NA,OTHER
TUU,Prince Sultan bin Abdulaziz International Airport,28.3711,36.6249,SA,AS,OTHER
TUV,Tucupita Airport,9.089,-62.0942,VE,SA,OTHER
TVC,Cherry Capital Airport,44.7414,-85.5822,US,NA,OTHER
TVF,Thief River Falls Regional Airport,48.0657,-96.185,US,NA,OTHER
TVL,Lake Tahoe Airport,38.8939,-119.995,US,NA,OTHER
TVT,Tashkent-Khumo International Airport,41.3129,69.3955,UZ,AS,OTHER
TVY,Dawei Airport,14.1039,98.2036,MM,AS,OTHER
TWF,Joslin Field Magic Valley Regional Airport,42.4818,-114.488,US,NA,OTHER
TWT,Sanga Sanga Airport,5.0482,119.7433,PH,AS,OTHER
TWU,Tawau Airport,4.3134,118.1215,MY,AS,OTHER
TWZ,Pukaki Airport,-44.235,170.118,NZ,OC,OTHER
TXC,Orsha Airport - Balbasovo Air Base,54.44,30.2967,BY,EU,OTHER
TXE,Rembele Airport,4.7211,96.8519,ID,AS,OTHER
TXK,Texarkana Regional Airport (Webb Field),33.4537,-93.991,US,NA,OTHER
TXN,Huangshan Tunxi International Airport,29.7333,118.256,CN,AS,OTHER
TYB,Tibooburra Airport,-29.4511,142.058,AU,OC,OTHER
TYF,Torsby Airport,60.1576,12.9913,SE,EU,EU
TYL,Captain Victor Montes Arias International Airport,-4.5766,-81.2541,PE,SA,OTHER
TYM,Staniel Cay Airport,24.1691,-76.4391,BS,NA,OTHER
TYN,Taiyuan Wusu International Airport,37.7469,112.628,CN,AS,OTHER
TYR,Tyler Pounds Regional Airport,32.3541,-95.4024,US,NA,OTHER
TYS,McGhee Tyson Airport,35.811,-83.994,US,NA,OTHER
TZA,Sir Barry Bowen Municipal Airport,17.5172,-88.1958,BZ,NA,OTHER
TZL,Tuzla International Airport,44.4599,18.7236,BA,EU,OTHER
TZN,Congo Town Airport,24.1587,-77.5898,BS,NA,OTHER
TZX,Trabzon International Airport,40.9951,39.7897,TR,AS,OTHER
UAB,İncirlik Air Base,37.0021,35.4259,TR,AS,OTHER
UAI,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",-9.3019,125.2863,TL,AS,OTHER
UAM,Andersen Air Force Base,13.584,144.93,GU,OC,OTHER
UAQ,Domingo Faustino Sarmiento Airport,-31.5715,-68.4182,AR,SA,OTHER
UAR,Bouarfa Airport,32.5143,-1.9831,MA,AF,OTHER
UBA,Mário de Almeida Franco Airport,-19.765,-47.9648,BR,SA,OTHER
UBJ,Yamaguchi Ube Airport,33.93,131.279,JP,AS,OTHER
UBN,Ulaanbaatar Chinggis Khaan International Airport,47.6469,106.8198,MN,AS,OTHER
UBP,Ubon Ratchathani Airport,15.2513,104.87,TH,AS,OTHER
UCB,Ulanqab Jining Airport,41.1303,113.1073,CN,AS,OTHER
UCT,Ukhta Airport,63.5669,53.8047,RU,AS,OTHER
UDE,Volkel Air Base,51.6572,5.7078,NL,EU,EU
UDI,Ten. Cel. Aviador César Bombonato Airport,-18.8836,-48.2259,BR,SA,OTHER
UDJ,Uzhhorod International Airport,48.6343,22.2634,UA,EU,OTHER
UDR,Maharana Pratap Airport,24.6177,73.8961,IN,AS,OTHER
UEL,Quelimane Airport,-17.8555,36.8691,MZ,AF,OTHER
UEO,Kumejima Airport,26.3634,126.7138,JP,AS,OTHER
UET,Quetta International Airport,30.2514,66.9378,PK,AS,OTHER
UFA,Ufa International Airport,54.5575,55.8744,RU,EU,OTHER
UGA,Bulgan Airport,48.855,103.476,MN,AS,OTHER
UGC,Urgench International Airport,41.5827,60.6434,UZ,AS,OTHER
UGO,Uige Airport,-7.6031,15.0278,AO,AF,OTHER
UGU,Bilorai Airport,-3.7395,137.0312,ID,AS,OTHER
UHE,Kunovice Airport,49.0294,17.4397,CZ,EU,EU
UIB,El Caraño Airport,5.6908,-76.6412,CO,SA,OTHER
UIH,Phu Cat Airport,13.955,109.042,VN,AS,OTHER
UIN,Quincy Regional Airport Baldwin Field,39.9427,-91.1946,US,NA,OTHER
UIO,Mariscal Sucre International Airport,-0.1254,-78.3543,EC,SA,OTHER
UIP,Quimper-Cornouaille Airport,47.973,-4.1697,FR,EU,EU
UKB,Kobe Airport,34.6328,135.224,JP,AS,OTHER
UKE,Utkela Airport,20.0978,83.1833,IN,AS,OTHER
UKI,Ukiah Municipal Airport,39.126,-123.201,US,NA,OTHER
UKK,Oskemen International Airport,50.035,82.4961,KZ,AS,OTHER
UKS,Sevastopol International Airport / Belbek Air Base,44.6918,33.5746,UA,EU,OTHER
UKX,Ust-Kut Airport,56.8567,105.73,RU,AS,OTHER
ULA,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026,AR,SA,OTHER
ULD,Prince Mangosuthu Buthelezi Airport,-28.3206,31.4165,ZA,AF,OTHER
ULG,Ölgii Mongolei International Airport,48.9933,89.9225,MN,AS,OTHER
ULH,Al-Ula International Airport,26.4836,38.117,SA,AS,OTHER
ULK,Lensk Airport,60.7206,114.826,RU,AS,OTHER
ULN,Buyant-Ukhaa International Airport,47.8431,106.767,MN,AS,OTHER
ULO,Ulaangom Airport,50.0666,91.9383,MN,AS,OTHER
ULP,Quilpie Airport,-26.6092,144.2537,AU,OC,OTHER
ULQ,Heriberto Gíl Martínez Airport,4.0884,-76.2351,CO,SA,OTHER
ULU,Gulu Airport,2.8056,32.2718,UG,AF,OTHER
ULV,Ulyanovsk Baratayevka Airport,54.2702,48.2256,RU,EU,OTHER
ULY,Ulyanovsk Vostochny Airport,54.401,48.8027,RU,AS,OTHER
UMB,Kalumbila Airport,-12.2536,25.4443,ZM,AF,OTHER
UME,Umeå Airport,63.7918,20.2828,SE,EU,EU
UND,Kunduz Airport,36.6651,68.9108,AF,AS,OTHER
UNI,Union Island International Airport,12.6001,-61.4119,VC,NA,OTHER
UNK,Unalakleet Airport,63.8884,-160.799,US,NA,OTHER
UNN,Ranong Airport,9.7776,98.5855,TH,AS,OTHER
UOX,University Oxford Airport,34.3843,-89.5368,US,NA,OTHER
UPB,Playa Baracoa Airport,23.0328,-82.5794,CU,NA,OTHER
UPG,Sultan Hasanuddin International Airport,-5.0755,119.5537,ID,AS,OTHER
UPL,Upala Airport,10.8922,-85.0162,CR,NA,OTHER
UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039,MX,NA,OTHER
URA,Manshuk Mametova International Airport,51.152,51.5437,KZ,AS,OTHER
URC,Ürümqi Tianshan International Airport,43.9136,87.4794,CN,AS,OTHER
URE,Kuressaare Airport,58.2299,22.5095,EE,EU,EU
URG,Rubem Berta Airport,-29.7822,-57.0382,BR,SA,OTHER
URJ,Uray Airport,60.1033,64.8267,RU,AS,OTHER
URO,Rouen Vallée de Seine Airport,49.3849,1.1791,FR,EU,EU
URS,Kursk East Airport,51.7506,36.2956,RU,EU,OTHER
URT,Surat Thani Airport,9.1326,99.1356,TH,AS,OTHER
URY,Gurayat Domestic Airport,31.4124,37.2789,SA,AS,OTHER
USA,Concord-Padgett Regional Airport,35.3878,-80.7091,US,NA,OTHER
USH,Ushuaia - Malvinas Argentinas International Airport,-54.8433,-68.2958,AR,SA,OTHER
USK,Usinsk Airport,66.0047,57.3672,RU,AS,OTHER
USM,Samui International Airport,9.5478,100.062,TH,AS,OTHER
USN,Ulsan Airport,35.5935,129.352,KR,AS,OTHER
USQ,Uşak Airport,38.6815,29.4717,TR,AS,OTHER
USR,Ust-Nera Airport,64.55,143.115,RU,AS,OTHER
UST,Northeast Florida Regional Airport,29.9592,-81.3398,US,NA,OTHER
USU,Francisco B. Reyes (Busuanga) Airport,12.1219,120.1008,PH,AS,OTHER
UTH,Udon Thani International Airport,17.3862,102.7886,TH,AS,OTHER
UTI,Utti Air Base,60.8964,26.9384,FI,EU,EU
UTN,Upington Airport,-28.4002,21.2636,ZA,AF,OTHER
UTO,Indian Mountain LRRS Airport,65.9928,-153.704,US,NA,OTHER
UTP,U-Tapao–Rayong–Pattaya International Airport,12.6799,101.005,TH,AS,OTHER
UTS,Ust-Tsylma Airport,65.4373,52.2003,RU,AS,OTHER
UTT,K. D. Matanzima Airport,-31.5464,28.6734,ZA,AF,OTHER
UTW,Queenstown Airport,-31.9202,26.8822,ZA,AF,OTHER
UUA,Bugulma Airport,54.6412,52.8002,RU,AS,OTHER
UUD,Baikal International Airport,51.8086,107.4397,RU,AS,OTHER
UUN,Baruun Urt Airport,46.6603,113.285,MN,AS,OTHER
UUS,Yuzhno-Sakhalinsk International Airport,46.8855,142.7175,RU,AS,OTHER
UVE,Ouvéa Airport,-20.6409,166.573,NC,OC,EU
UVF,Hewanorra International Airport,13.7332,-60.9526,LC,NA,OTHER
UYL,Nyala Airport,12.0535,24.9562,SD,AF,OTHER
UYN,Yulin Yuyang Airport,38.3597,109.5909,CN,AS,OTHER
UYU,Joya Andina International Airport,-20.4413,-66.8576,BO,SA,OTHER
UZC,Ponikve Airport,43.8989,19.6977,RS,EU,OTHER
UZU,Curuzu Cuatia Airport,-29.7706,-57.9789,AR,SA,OTHER
VAA,Vaasa Airport,63.0502,21.7625,FI,EU,EU
VAD,Moody Air Force Base,30.9678,-83.193,US,NA,OTHER
VAF,Valence-Chabeuil Airport,44.9216,4.9699,FR,EU,EU
VAG,Major Brigadeiro Trompowsky Airport,-21.5914,-45.4741,BR,SA,OTHER
VAI,Vanimo Airport,-2.6926,141.3028,PG,OC,OTHER
VAM,Villa International Airport Maamigili,3.4718,72.8326,MV,AS,OTHER
VAN,Van Ferit Melen Airport,38.4682,43.3323,TR,AS,OTHER
VAQ,Vanavara Airport,60.3562,102.3096,RU,AS,OTHER
VAR,Varna Airport,43.2321,27.8251,BG,EU,EU
VAV,Vava'u International Airport,-18.5853,-173.962,TO,OC,OTHER
VAW,"Vardø Airport, Svartnes",70.3554,31.0449,NO,EU,EU
VBG,Vandenberg Space Force Base,34.7373,-120.584,US,NA,OTHER
VBS,Brescia Gabriele d'Annunzio Airport,45.4289,10.3306,IT,EU,EU
VBY,Visby Airport,57.6628,18.3462,SE,EU,EU
VCA,Can Tho International Airport,10.0834,105.7094,VN,AS,OTHER
VCE,Venice Marco Polo Airport,45.5053,12.3519,IT,EU,EU
VCP,Viracopos International Airport,-23.0074,-47.1345,BR,SA,OTHER
VCS,Con Dao Airport,8.7318,106.633,VN,AS,OTHER
VCT,Victoria Regional Airport,28.8526,-96.9185,US,NA,OTHER
VDC,Glauber de Andrade Rocha Airport,-14.9079,-40.9148,BR,SA,OTHER
VDE,El Hierro Airport,27.8148,-17.8871,ES,AF,EU
VDH,Dong Hoi Airport,17.515,106.5906,VN,AS,OTHER
VDM,Gobernador Castello Airport,-40.8692,-63.0004,AR,SA,OTHER
VDO,Van Don International Airport,21.1207,107.4154,VN,AS,OTHER
VDP,Valle de La Pascua Airport,9.222,-65.9936,VE,SA,OTHER
VDR,Villa Dolores Airport,-31.9452,-65.1463,AR,SA,OTHER
VDS,Vadsø Airport,70.0653,29.8447,NO,EU,EU
VDZ,Valdez Pioneer Field,61.1327,-146.2466,US,NA,OTHER
VEL,Vernal Regional Airport,40.4362,-109.5117,US,NA,OTHER
VEO,Severo-Yeniseysk Airport,60.3733,93.0117,RU,AS,OTHER
VER,General Heriberto Jara International Airport,19.1396,-96.1886,MX,NA,OTHER
VEY,Vestmannaeyjar Airport,63.4243,-20.2789,IS,EU,EU
VFA,Victoria Falls International Airport,-18.0974,25.8369,ZW,AF,OTHER
VGA,Vijayawada International Airport,16.53,80.8049,IN,AS,OTHER
VGD,Vologda Airport,59.2825,39.9444,RU,EU,OTHER
VGO,Vigo Airport,42.2318,-8.6268,ES,EU,EU
VGT,North Las Vegas Airport,36.2091,-115.194,US,NA,OTHER
VHC,Saurimo Airport,-9.6891,20.4319,AO,AF,OTHER
VHM,Vilhelmina South Lapland Airport,64.5791,16.8336,SE,EU,EU
VHY,Vichy-Charmeil Airport,46.1697,3.4036,FR,EU,EU
VIE,Vienna International Airport,48.1103,16.5697,AT,EU,EU
VIG,Juan Pablo Pérez Alfonso Airport,8.6241,-71.6727,VE,SA,OTHER
VII,Vinh Airport,18.7376,105.671,VN,AS,OTHER
VIJ,Virgin Gorda Airport,18.4466,-64.4279,VG,NA,OTHER
VIL,Dakhla Airport,23.7183,-15.932,EH,AF,OTHER
VIN,Vinnytsia/Gavyryshivka International Airport,49.2425,28.6138,UA,EU,OTHER
VIP,Payerne Air Base,46.8432,6.9151,CH,EU,OTHER
VIR,Virginia Airport,-29.7706,31.0584,ZA,AF,OTHER
VIS,Visalia Municipal Airport,36.3187,-119.393,US,NA,OTHER
VIT,Vitoria Airport,42.8828,-2.7245,ES,EU,EU
VIX,Eurico de Aguiar Salles International Airport,-20.258,-40.285,BR,SA,OTHER
VIY,Vélizy-Villacoublay Air Base,48.7744,2.2031,FR,EU,EU
VKG,Rach Gia Airport,9.958,105.1324,VN,AS,OTHER
VKO,Vnukovo International Airport,55.5915,37.2615,RU,EU,OTHER
VKT,Vorkuta Airport,67.4886,63.9931,RU,AS,OTHER
VKV,Vaskovo Airport,64.4417,40.4217,RU,EU,OTHER
VLC,Valencia Airport,39.4892,-0.481,ES,EU,EU
VLD,Valdosta Regional Airport,30.7825,-83.2767,US,NA,OTHER
VLG,Villa Gesell Airport,-37.2354,-57.0292,AR,SA,OTHER
VLI,Bauerfield International Airport,-17.6993,168.32,VU,OC,OTHER
VLL,Valladolid Airport,41.7061,-4.8519,ES,EU,EU
VLM,Teniente Coronel Rafael Pabón Airport,-21.2552,-63.4056,BO,SA,OTHER
VLN,Arturo Michelena International Airport,10.1497,-67.9284,VE,SA,OTHER
VLR,Vallenar Airport,-28.5964,-70.756,CL,SA,OTHER
VLV,Dr. Antonio Nicolás Briceño Airport,9.3405,-70.5841,VE,SA,OTHER
VLY,Anglesey Airport,53.2481,-4.5353,GB,EU,EU
VME,Villa Reynolds Airport,-33.7299,-65.3874,AR,SA,OTHER
VMI,Aeropuerto Nacional Doctor Juan Plate,-22.1594,-57.9424,PY,SA,OTHER
VMU,Baimuru Airport,-7.497,144.8218,PG,OC,OTHER
VNE,Vannes-Meucon Airport,47.7233,-2.7186,FR,EU,EU
VNO,Vilnius International Airport,54.6341,25.2858,LT,EU,EU
VNS,Lal Bahadur Shastri International Airport,25.4522,82.8625,IN,AS,OTHER
VNX,Vilankulo Airport,-22.0184,35.3133,MZ,AF,OTHER
VNY,Van Nuys Airport,34.2098,-118.49,US,NA,OTHER
VOD,Vodochody Airport,50.2166,14.3958,CZ,EU,EU
VOG,Volgograd International Airport,48.7813,44.3392,RU,EU,OTHER
VOH,Vohemar Airport,-13.3758,50.0028,MG,AF,OTHER
VOK,Volk Field,43.939,-90.2534,US,NA,OTHER
VOL,Nea Anchialos National Airport,39.2196,22.7943,GR,EU,EU
VOZ,Voronezh International Airport,51.8143,39.2309,RU,EU,OTHER
VPE,Ngjiva Pereira Airport,-17.0435,15.6838,AO,AF,OTHER
VPN,Vopnafjörður Airport,65.7206,-14.8506,IS,EU,EU
VPS,Destin-Fort Walton Beach Airport,30.4813,-86.5158,US,NA,OTHER
VPY,Chimoio Airport,-19.1513,33.429,MZ,AF,OTHER
VPZ,Porter County Municipal Airport,41.454,-87.0071,US,NA,OTHER
VQQ,Cecil Airport,30.2187,-81.8767,US,NA,OTHER
VQS,Antonio Rivera Rodriguez Airport,18.1348,-65.4936,PR,NA,OTHER
VRA,Juan Gualberto Gomez International Airport,23.0344,-81.4353,CU,NA,OTHER
VRB,Vero Beach Regional Airport,27.6556,-80.4179,US,NA,OTHER
VRC,Virac Airport,13.5764,124.206,PH,AS,OTHER
VRE,Vredendal Airport,-31.641,18.5448,ZA,AF,OTHER
VRK,Varkaus Airport,62.1711,27.8686,FI,EU,EU
VRL,Vila Real Airport,41.2743,-7.7205,PT,EU,EU
VRN,Verona Villafranca Valerio Catullo Airport,45.395,10.8873,IT,EU,EU
VRO,Kawama Airport,23.124,-81.3016,CU,NA,OTHER
VRU,Vryburg Airport,-26.9824,24.7288,ZA,AF,OTHER
VSA,Carlos Rovirosa Pérez International Airport,17.9943,-92.8182,MX,NA,OTHER
VSE,Aerodromo Goncalves Lobato (Viseu Airport),40.7255,-7.889,PT,EU,EU
VST,Stockholm Västerås Airport,59.5894,16.6336,SE,EU,EU
VTB,Vitebsk Vostochny Airport,55.1265,30.3496,BY,EU,OTHER
VTE,Wattay International Airport,17.9851,102.5667,LA,AS,OTHER
VTM,Nevatim Air Base,31.2083,35.0123,IL,AS,OTHER
VTN,Miller Field,42.8562,-100.5492,US,NA,OTHER
VTU,Hermanos Ameijeiras Airport,20.9876,-76.9358,CU,NA,OTHER
VTZ,Visakhapatnam International Airport,17.7235,83.2277,IN,AS,OTHER
